,Suburb,Price,Date,CouncilArea
6551,Williamstown,2440000.0,27/11/2016,Hobsons Bay
6552,Williamstown,331000.0,28/05/2016,Hobsons Bay
6553,Williamstown North,500000.0,3/09/2016,Hobsons Bay
6554,Williamstown North,400000.0,8/10/2016,Hobsons Bay
6555,Williamstown North,1410000.0,8/10/2016,Hobsons Bay
6556,Williamstown North,285000.0,10/09/2016,Hobsons Bay
6557,Williamstown North,460000.0,11/03/2017,Hobsons Bay
6558,Williamstown North,881000.0,13/08/2016,Hobsons Bay
6559,Williamstown North,380000.0,18/06/2016,Hobsons Bay
6560,Williamstown North,1440000.0,19/11/2016,Hobsons Bay
6561,Williamstown North,367500.0,24/09/2016,Hobsons Bay
6562,Williamstown North,1225000.0,27/11/2016,Hobsons Bay
6563,Windsor,580000.0,3/09/2016,Port Phillip
6564,Windsor,1850000.0,3/12/2016,Stonnington
6565,Windsor,825000.0,3/12/2016,Stonnington
6566,Windsor,2302000.0,4/03/2017,Stonnington
6567,Windsor,1045000.0,4/03/2017,Stonnington
6568,Windsor,2050000.0,4/03/2017,Stonnington
6569,Windsor,611000.0,4/03/2017,Stonnington
6570,Windsor,600000.0,6/08/2016,Stonnington
6571,Windsor,800000.0,7/05/2016,Port Phillip
6572,Windsor,275000.0,7/05/2016,Port Phillip
6573,Windsor,1325000.0,7/11/2016,Stonnington
6574,Windsor,1540000.0,7/11/2016,Stonnington
6575,Windsor,1370000.0,10/09/2016,Port Phillip
6576,Windsor,372000.0,10/12/2016,Stonnington
6577,Windsor,412500.0,10/12/2016,Stonnington
6578,Windsor,452000.0,11/02/2017,Stonnington
6579,Windsor,450000.0,13/08/2016,Stonnington
6580,Windsor,300000.0,15/10/2016,Port Phillip
6581,Windsor,520000.0,15/10/2016,Stonnington
6582,Windsor,650000.0,16/07/2016,Port Phillip
6583,Windsor,501000.0,16/07/2016,Port Phillip
6584,Windsor,380000.0,16/07/2016,Port Phillip
6585,Windsor,1177000.0,18/03/2017,Stonnington
6586,Windsor,1605000.0,18/03/2017,Stonnington
6587,Windsor,600000.0,18/06/2016,Port Phillip
6588,Windsor,1500000.0,19/11/2016,Stonnington
6589,Windsor,830000.0,19/11/2016,Stonnington
6590,Windsor,1200000.0,19/11/2016,Port Phillip
6591,Windsor,300000.0,19/11/2016,Stonnington
6592,Windsor,400000.0,22/05/2016,Port Phillip
6593,Windsor,623000.0,22/08/2016,Port Phillip
6594,Windsor,600000.0,24/09/2016,Stonnington
6595,Windsor,1325000.0,25/02/2017,Port Phillip
6596,Windsor,518000.0,26/07/2016,Port Phillip
6597,Windsor,2368000.0,27/06/2016,Stonnington
6598,Windsor,1350000.0,27/11/2016,Stonnington
6599,Windsor,650000.0,28/05/2016,Port Phillip
6600,Windsor,1200000.0,28/05/2016,Stonnington
6601,Windsor,1320000.0,28/05/2016,Port Phillip
6602,Windsor,580000.0,28/05/2016,Stonnington
6603,Windsor,555000.0,28/08/2016,Port Phillip
6604,Windsor,474000.0,28/08/2016,Port Phillip
6605,Windsor,1350000.0,28/08/2016,Port Phillip
6606,Windsor,1910000.0,28/08/2016,Stonnington
6607,Yallambie,700000.0,3/09/2016,Banyule
6608,Yallambie,915000.0,4/03/2017,Banyule
6609,Yallambie,810000.0,10/12/2016,Banyule
6610,Yallambie,753000.0,11/02/2017,Banyule
6611,Yallambie,602500.0,13/08/2016,Banyule
6612,Yallambie,742000.0,15/10/2016,Banyule
6613,Yallambie,953000.0,15/10/2016,Banyule
6614,Yallambie,840000.0,16/07/2016,Banyule
6615,Yallambie,650000.0,17/09/2016,Banyule
6616,Yallambie,793000.0,18/03/2017,Banyule
6617,Yallambie,731000.0,18/06/2016,Banyule
6618,Yallambie,710000.0,19/11/2016,Banyule
6619,Yallambie,720000.0,24/09/2016,Banyule
6620,Yallambie,720000.0,25/02/2017,Banyule
6621,Yallambie,936000.0,26/07/2016,Banyule
6622,Yallambie,800000.0,27/11/2016,Banyule
6623,Yallambie,721000.0,28/08/2016,Banyule
6624,Yarraville,1000000.0,3/09/2016,Maribyrnong
6625,Yarraville,890000.0,3/09/2016,Maribyrnong
6626,Yarraville,760000.0,3/09/2016,Maribyrnong
6627,Yarraville,1165000.0,3/09/2016,Maribyrnong
6628,Yarraville,1550000.0,3/12/2016,Maribyrnong
6629,Yarraville,770000.0,3/12/2016,Maribyrnong
6630,Yarraville,871000.0,3/12/2016,Maribyrnong
6631,Yarraville,780000.0,3/12/2016,Maribyrnong
6632,Yarraville,650000.0,3/12/2016,Maribyrnong
6633,Yarraville,770000.0,3/12/2016,Maribyrnong
6634,Yarraville,890000.0,4/02/2016,Maribyrnong
6635,Yarraville,960000.0,4/03/2017,Maribyrnong
6636,Yarraville,1235000.0,4/03/2017,Maribyrnong
6637,Yarraville,670000.0,4/03/2017,Maribyrnong
6638,Yarraville,960000.0,4/03/2017,Maribyrnong
6639,Yarraville,1000000.0,4/03/2017,Maribyrnong
6640,Yarraville,710000.0,4/03/2017,Maribyrnong
6641,Yarraville,1320000.0,4/03/2017,Maribyrnong
6642,Yarraville,1100000.0,4/03/2017,Maribyrnong
6643,Yarraville,782000.0,4/03/2017,Maribyrnong
6644,Yarraville,931000.0,4/03/2017,Maribyrnong
6645,Yarraville,910000.0,4/06/2016,Maribyrnong
6646,Yarraville,796000.0,4/06/2016,Maribyrnong
6647,Yarraville,856000.0,4/06/2016,Maribyrnong
6648,Yarraville,670000.0,4/06/2016,Maribyrnong
6649,Yarraville,706000.0,4/06/2016,Maribyrnong
6650,Yarraville,1050000.0,4/06/2016,Maribyrnong
6651,Yarraville,410000.0,6/08/2016,Maribyrnong
6652,Yarraville,1320000.0,7/05/2016,Maribyrnong
6653,Yarraville,1414000.0,7/11/2016,Maribyrnong
6654,Yarraville,1815000.0,8/10/2016,Maribyrnong
6655,Yarraville,630000.0,8/10/2016,Maribyrnong
6656,Yarraville,1870000.0,8/10/2016,Maribyrnong
6657,Yarraville,1785000.0,10/09/2016,Maribyrnong
6658,Yarraville,330000.0,10/09/2016,Maribyrnong
6659,Yarraville,1930000.0,10/12/2016,Maribyrnong
6660,Yarraville,1035000.0,11/02/2017,Maribyrnong
6661,Yarraville,510000.0,11/02/2017,Maribyrnong
6662,Yarraville,381000.0,11/02/2017,Maribyrnong
6663,Yarraville,1040000.0,12/11/2016,Maribyrnong
6664,Yarraville,1419000.0,12/11/2016,Maribyrnong
6665,Yarraville,1050000.0,12/11/2016,Maribyrnong
6666,Yarraville,470000.0,12/11/2016,Maribyrnong
6667,Yarraville,850000.0,13/08/2016,Maribyrnong
6668,Yarraville,501344.0,13/08/2016,Maribyrnong
6669,Yarraville,796000.0,14/05/2016,Maribyrnong
6670,Yarraville,1217500.0,15/10/2016,Maribyrnong
6671,Yarraville,610000.0,15/10/2016,Maribyrnong
6672,Yarraville,1055000.0,16/04/2016,Maribyrnong
6673,Yarraville,620000.0,16/04/2016,Maribyrnong
6674,Yarraville,660000.0,16/04/2016,Maribyrnong
6675,Yarraville,681000.0,16/04/2016,Maribyrnong
6676,Yarraville,345000.0,16/04/2016,Maribyrnong
6677,Yarraville,950000.0,16/04/2016,Maribyrnong
6678,Yarraville,955000.0,16/04/2016,Maribyrnong
6679,Yarraville,822000.0,16/04/2016,Maribyrnong
6680,Yarraville,760000.0,16/07/2016,Maribyrnong
6681,Yarraville,1200000.0,16/07/2016,Maribyrnong
6682,Yarraville,1005000.0,16/07/2016,Maribyrnong
6683,Yarraville,600000.0,16/07/2016,Maribyrnong
6684,Yarraville,381000.0,17/09/2016,Maribyrnong
6685,Yarraville,1150000.0,17/09/2016,Maribyrnong
6686,Yarraville,1020000.0,18/03/2017,Maribyrnong
6687,Yarraville,1250000.0,18/03/2017,Maribyrnong
6688,Yarraville,1340000.0,18/03/2017,Maribyrnong
6689,Yarraville,865000.0,18/06/2016,Maribyrnong
6690,Yarraville,781500.0,18/06/2016,Maribyrnong
6691,Yarraville,1401000.0,19/11/2016,Maribyrnong
6692,Yarraville,630000.0,19/11/2016,Maribyrnong
6693,Yarraville,1137500.0,22/05/2016,Maribyrnong
6694,Yarraville,925000.0,22/08/2016,Maribyrnong
6695,Yarraville,745000.0,23/04/2016,Maribyrnong
6696,Yarraville,1158000.0,23/04/2016,Maribyrnong
6697,Yarraville,867000.0,23/04/2016,Maribyrnong
6698,Yarraville,955000.0,24/09/2016,Maribyrnong
6699,Yarraville,1081000.0,24/09/2016,Maribyrnong
6700,Yarraville,725000.0,24/09/2016,Maribyrnong
6701,Yarraville,767000.0,25/02/2017,Maribyrnong
6702,Yarraville,951000.0,25/02/2017,Maribyrnong
6703,Yarraville,1028000.0,25/02/2017,Maribyrnong
6704,Yarraville,740000.0,25/02/2017,Maribyrnong
6705,Yarraville,1450000.0,25/02/2017,Maribyrnong
6706,Yarraville,1430000.0,25/02/2017,Maribyrnong
6707,Yarraville,1275000.0,25/02/2017,Maribyrnong
6708,Yarraville,1606000.0,26/07/2016,Maribyrnong
6709,Yarraville,970000.0,27/06/2016,Maribyrnong
6710,Yarraville,780000.0,27/06/2016,Maribyrnong
6711,Yarraville,670000.0,27/06/2016,Maribyrnong
6712,Yarraville,908000.0,27/06/2016,Maribyrnong
6713,Yarraville,1380000.0,27/11/2016,Maribyrnong
6714,Yarraville,966000.0,27/11/2016,Maribyrnong
6715,Yarraville,480500.0,27/11/2016,Maribyrnong
6716,Yarraville,1520000.0,27/11/2016,Maribyrnong
6717,Yarraville,845000.0,27/11/2016,Maribyrnong
6718,Yarraville,1287000.0,27/11/2016,Maribyrnong
6719,Yarraville,980000.0,28/05/2016,Maribyrnong
6720,Yarraville,800000.0,28/05/2016,Maribyrnong
6721,Yarraville,1460000.0,28/05/2016,Maribyrnong
6722,Yarraville,840000.0,28/08/2016,Maribyrnong
6723,Yarraville,900500.0,28/08/2016,Maribyrnong
6724,Yarraville,850000.0,28/08/2016,Maribyrnong
6725,Yarraville,940000.0,28/08/2016,Maribyrnong
6726,Aberfeldie,380000.0,3/12/2016,Moonee Valley
6727,Aberfeldie,1646000.0,4/03/2017,Moonee Valley
6728,Aberfeldie,442000.0,7/05/2016,Moonee Valley
6729,Aberfeldie,470000.0,7/05/2016,Moonee Valley
6730,Aberfeldie,760000.0,7/11/2016,Moonee Valley
6731,Aberfeldie,1346000.0,8/10/2016,Moonee Valley
6732,Aberfeldie,1300000.0,8/10/2016,Moonee Valley
6733,Aberfeldie,935000.0,10/09/2016,Moonee Valley
6734,Aberfeldie,3900000.0,10/12/2016,Moonee Valley
6735,Aberfeldie,1160000.0,11/02/2017,Moonee Valley
6736,Aberfeldie,1150000.0,11/02/2017,Moonee Valley
6737,Aberfeldie,1720000.0,15/10/2016,Moonee Valley
6738,Aberfeldie,1705000.0,15/10/2016,Moonee Valley
6739,Aberfeldie,1190000.0,17/09/2016,Moonee Valley
6740,Aberfeldie,380000.0,18/03/2017,Moonee Valley
6741,Aberfeldie,840000.0,18/03/2017,Moonee Valley
6742,Aberfeldie,1740000.0,18/06/2016,Moonee Valley
6743,Aberfeldie,1860000.0,19/11/2016,Moonee Valley
6744,Aberfeldie,1195000.0,19/11/2016,Moonee Valley
6745,Aberfeldie,1200000.0,19/11/2016,Moonee Valley
6746,Aberfeldie,726000.0,24/09/2016,Moonee Valley
6747,Aberfeldie,1325000.0,25/02/2017,Moonee Valley
6748,Aberfeldie,1300000.0,25/02/2017,Moonee Valley
6749,Aberfeldie,373000.0,27/11/2016,Moonee Valley
6750,Aberfeldie,670000.0,27/11/2016,Moonee Valley
6751,Aberfeldie,2400000.0,28/05/2016,Moonee Valley
6752,Aberfeldie,1350000.0,28/05/2016,Moonee Valley
6753,Bellfield,773000.0,6/08/2016,Banyule
6754,Bellfield,885000.0,12/11/2016,Banyule
6755,Bellfield,770000.0,16/04/2016,Banyule
6756,Bellfield,855000.0,18/03/2017,Banyule
6757,Bellfield,645000.0,22/05/2016,Banyule
6758,Bellfield,720000.0,25/02/2017,Banyule
6759,Bellfield,625000.0,28/05/2016,Banyule
6760,Bellfield,828000.0,30/07/2016,Banyule
6761,Bellfield,676000.0,30/07/2016,Banyule
6762,Brunswick East,1310000.0,3/12/2016,Moreland
6763,Brunswick East,856000.0,3/12/2016,Moreland
6764,Brunswick East,580000.0,4/03/2017,Moreland
6765,Brunswick East,675000.0,4/03/2017,Moreland
6766,Brunswick East,1350000.0,4/03/2017,Moreland
6767,Brunswick East,940000.0,4/03/2017,Moreland
6768,Brunswick East,930000.0,4/03/2017,Moreland
6769,Brunswick East,1495000.0,4/03/2017,Moreland
6770,Brunswick East,1550000.0,4/06/2016,Moreland
6771,Brunswick East,1815000.0,6/08/2016,Moreland
6772,Brunswick East,1625000.0,7/05/2016,Moreland
6773,Brunswick East,899000.0,7/05/2016,Moreland
6774,Brunswick East,435000.0,8/10/2016,Moreland
6775,Brunswick East,570000.0,8/10/2016,Moreland
6776,Brunswick East,1900000.0,10/09/2016,Moreland
6777,Brunswick East,1080000.0,10/09/2016,Moreland
6778,Brunswick East,1280000.0,10/12/2016,Moreland
6779,Brunswick East,656000.0,10/12/2016,Moreland
6780,Brunswick East,570000.0,11/02/2017,Moreland
6781,Brunswick East,1290000.0,11/03/2017,Moreland
6782,Brunswick East,1170000.0,15/10/2016,Moreland
6783,Brunswick East,370000.0,15/10/2016,Moreland
6784,Brunswick East,510000.0,16/04/2016,Moreland
6785,Brunswick East,1574000.0,16/04/2016,Moreland
6786,Brunswick East,665000.0,16/07/2016,Moreland
6787,Brunswick East,590000.0,17/09/2016,Moreland
6788,Brunswick East,1024000.0,17/09/2016,Moreland
6789,Brunswick East,1125000.0,18/03/2017,Moreland
6790,Brunswick East,390000.0,18/03/2017,Moreland
6791,Brunswick East,800000.0,18/06/2016,Moreland
6792,Brunswick East,1679000.0,19/11/2016,Moreland
6793,Brunswick East,1050000.0,19/11/2016,Moreland
6794,Brunswick East,957000.0,22/05/2016,Moreland
6795,Brunswick East,825000.0,22/05/2016,Moreland
6796,Brunswick East,998000.0,23/04/2016,Moreland
6797,Brunswick East,1010000.0,23/04/2016,Moreland
6798,Brunswick East,910000.0,24/09/2016,Moreland
6799,Brunswick East,1050000.0,27/06/2016,Moreland
6800,Brunswick East,445000.0,27/06/2016,Moreland
6801,Brunswick East,970000.0,27/06/2016,Moreland
6802,Brunswick East,1600000.0,27/11/2016,Moreland
6803,Brunswick East,1325000.0,27/11/2016,Moreland
6804,Brunswick East,480000.0,28/05/2016,Moreland
6805,Brunswick East,400000.0,28/05/2016,Moreland
6806,Brunswick East,570000.0,28/05/2016,Moreland
6807,Brunswick East,771000.0,28/05/2016,Moreland
6808,Brunswick East,1335000.0,30/07/2016,Moreland
6809,Brunswick East,420000.0,30/07/2016,Moreland
6810,Brunswick East,805000.0,30/07/2016,Moreland
6811,Brunswick East,892000.0,30/07/2016,Moreland
6812,Burnley,1005000.0,3/12/2016,Yarra
6813,Burnley,1231010.0,10/12/2016,Yarra
6814,Burnley,881000.0,16/04/2016,Yarra
6815,Burnley,1202500.0,24/09/2016,Yarra
6816,Burnley,1435000.0,25/02/2017,Yarra
6817,Campbellfield,368000.0,3/12/2016,Hume
6818,Campbellfield,455000.0,3/12/2016,Hume
6819,Carlton,735000.0,3/12/2016,Melbourne
6820,Carlton,1460000.0,4/03/2017,Melbourne
6821,Carlton,860000.0,4/06/2016,Melbourne
6822,Carlton,1662000.0,7/05/2016,Melbourne
6823,Carlton,1590000.0,7/05/2016,Melbourne
6824,Carlton,610250.0,7/05/2016,Melbourne
6825,Carlton,720000.0,7/05/2016,Melbourne
6826,Carlton,840000.0,8/10/2016,Melbourne
6827,Carlton,795000.0,10/12/2016,Melbourne
6828,Carlton,705000.0,12/11/2016,Melbourne
6829,Carlton,435000.0,13/08/2016,Melbourne
6830,Carlton,1630100.0,14/05/2016,Melbourne
6831,Carlton,480000.0,14/05/2016,Melbourne
6832,Carlton,1600000.0,14/05/2016,Melbourne
6833,Carlton,500000.0,14/05/2016,Melbourne
6834,Carlton,920000.0,15/10/2016,Melbourne
6835,Carlton,1600000.0,17/09/2016,Melbourne
6836,Carlton,1010000.0,18/03/2017,Melbourne
6837,Carlton,875000.0,18/03/2017,Melbourne
6838,Carlton,1170000.0,18/06/2016,Melbourne
6839,Carlton,1260000.0,18/06/2016,Melbourne
6840,Carlton,600000.0,22/05/2016,Melbourne
6841,Carlton,310000.0,22/05/2016,Melbourne
6842,Carlton,1550000.0,22/08/2016,Melbourne
6843,Carlton,2033000.0,23/04/2016,Melbourne
6844,Carlton,1110000.0,24/09/2016,Melbourne
6845,Carlton,2705000.0,25/02/2017,Melbourne
6846,Carlton,1616000.0,25/02/2017,Melbourne
6847,Carlton,585000.0,27/11/2016,Melbourne
6848,Carlton,1162000.0,27/11/2016,Melbourne
6849,Carlton,589000.0,28/05/2016,Melbourne
6850,Carlton,2345000.0,28/08/2016,Melbourne
6851,Carlton,1117000.0,28/08/2016,Melbourne
6852,Carlton,600000.0,30/07/2016,Melbourne
6853,Carlton,957000.0,30/07/2016,Melbourne
6854,East Melbourne,4525000.0,3/12/2016,Melbourne
6855,East Melbourne,3520000.0,4/06/2016,Melbourne
6856,East Melbourne,740000.0,8/10/2016,Melbourne
6857,East Melbourne,1015000.0,8/10/2016,Melbourne
6858,East Melbourne,1400000.0,8/10/2016,Melbourne
6859,East Melbourne,1935000.0,16/07/2016,Melbourne
6860,East Melbourne,1475000.0,18/06/2016,Melbourne
6861,East Melbourne,700000.0,22/08/2016,Melbourne
6862,East Melbourne,565000.0,24/09/2016,Melbourne
6863,East Melbourne,900000.0,25/02/2017,Melbourne
6864,East Melbourne,630000.0,25/02/2017,Melbourne
6865,East Melbourne,750000.0,28/05/2016,Melbourne
6866,East Melbourne,872000.0,28/05/2016,Melbourne
6867,East Melbourne,765000.0,28/08/2016,Melbourne
6868,Essendon West,810000.0,3/12/2016,Moonee Valley
6869,Essendon West,1422000.0,4/06/2016,Moonee Valley
6870,Essendon West,1245000.0,7/05/2016,Moonee Valley
6871,Essendon West,1430000.0,8/10/2016,Moonee Valley
6872,Essendon West,1345000.0,10/12/2016,Moonee Valley
6873,Essendon West,800000.0,12/06/2016,Moonee Valley
6874,Essendon West,787500.0,12/11/2016,Moonee Valley
6875,Essendon West,685000.0,15/10/2016,Moonee Valley
6876,Essendon West,652500.0,15/10/2016,Moonee Valley
6877,Essendon West,1300000.0,16/07/2016,Moonee Valley
6878,Essendon West,925000.0,17/09/2016,Moonee Valley
6879,Essendon West,730000.0,18/06/2016,Moonee Valley
6880,Essendon West,520000.0,18/06/2016,Moonee Valley
6881,Essendon West,1300000.0,19/11/2016,Moonee Valley
6882,Essendon West,810000.0,22/08/2016,Moonee Valley
6883,Essendon West,970000.0,24/09/2016,Moonee Valley
6884,Essendon West,1110000.0,28/05/2016,Moonee Valley
6885,Essendon West,1115000.0,30/07/2016,Moonee Valley
6886,Essendon West,820000.0,30/07/2016,Moonee Valley
6887,Fawkner,670000.0,3/12/2016,Moreland
6888,Fawkner,645000.0,4/02/2016,Moreland
6889,Fawkner,687000.0,4/03/2017,Moreland
6890,Fawkner,333000.0,4/03/2017,Moreland
6891,Fawkner,455000.0,4/03/2017,Moreland
6892,Fawkner,378000.0,4/06/2016,Moreland
6893,Fawkner,585000.0,6/08/2016,Moreland
6894,Fawkner,662000.0,7/05/2016,Moreland
6895,Fawkner,615000.0,7/05/2016,Moreland
6896,Fawkner,650000.0,7/11/2016,Moreland
6897,Fawkner,665000.0,7/11/2016,Moreland
6898,Fawkner,640000.0,7/11/2016,Moreland
6899,Fawkner,526000.0,7/11/2016,Moreland
6900,Fawkner,540000.0,7/11/2016,Moreland
6901,Fawkner,540000.0,8/10/2016,Moreland
6902,Fawkner,625000.0,10/12/2016,Moreland
6903,Fawkner,681000.0,10/12/2016,Moreland
6904,Fawkner,690000.0,10/12/2016,Moreland
6905,Fawkner,640000.0,10/12/2016,Moreland
6906,Fawkner,660000.0,10/12/2016,Moreland
6907,Fawkner,783000.0,10/12/2016,Moreland
6908,Fawkner,635000.0,11/03/2017,Moreland
6909,Fawkner,553500.0,12/11/2016,Moreland
6910,Fawkner,619000.0,13/08/2016,Moreland
6911,Fawkner,460000.0,15/10/2016,Moreland
6912,Fawkner,570500.0,15/10/2016,Moreland
6913,Fawkner,288000.0,15/10/2016,Moreland
6914,Fawkner,615000.0,16/04/2016,Moreland
6915,Fawkner,751000.0,17/09/2016,Moreland
6916,Fawkner,609000.0,17/09/2016,Moreland
6917,Fawkner,605000.0,17/09/2016,Moreland
6918,Fawkner,691500.0,17/09/2016,Moreland
6919,Fawkner,850000.0,18/03/2017,Moreland
6920,Fawkner,752500.0,18/03/2017,Moreland
6921,Fawkner,650000.0,18/03/2017,Moreland
6922,Fawkner,538000.0,18/06/2016,Hume
6923,Fawkner,750000.0,18/06/2016,Moreland
6924,Fawkner,650000.0,19/11/2016,Moreland
6925,Fawkner,771000.0,19/11/2016,Moreland
6926,Fawkner,400000.0,22/05/2016,Moreland
6927,Fawkner,527000.0,22/05/2016,Moreland
6928,Fawkner,538000.0,22/05/2016,Moreland
6929,Fawkner,860000.0,22/05/2016,Moreland
6930,Fawkner,515000.0,22/05/2016,Moreland
6931,Fawkner,617000.0,23/04/2016,Moreland
6932,Fawkner,550000.0,24/09/2016,Moreland
6933,Fawkner,540000.0,24/09/2016,Moreland
6934,Fawkner,643000.0,24/09/2016,Moreland
6935,Fawkner,631000.0,24/09/2016,Moreland
6936,Fawkner,782000.0,25/02/2017,Moreland
6937,Fawkner,640000.0,25/02/2017,Moreland
6938,Fawkner,470000.0,26/07/2016,Moreland
6939,Fawkner,700500.0,26/07/2016,Moreland
6940,Fawkner,532000.0,27/06/2016,Moreland
6941,Fawkner,575000.0,27/06/2016,Moreland
6942,Fawkner,562000.0,27/06/2016,Moreland
6943,Fawkner,620000.0,27/06/2016,Moreland
6944,Fawkner,655000.0,27/11/2016,Moreland
6945,Fawkner,652500.0,27/11/2016,Moreland
6946,Fawkner,1010000.0,28/05/2016,Moreland
6947,Fawkner,480000.0,28/05/2016,Moreland
6948,Fawkner,492000.0,28/08/2016,Moreland
6949,Fawkner,422500.0,30/07/2016,Moreland
6950,Hawthorn East,1550000.0,3/12/2016,Boroondara
6951,Hawthorn East,2151000.0,3/12/2016,Boroondara
6952,Hawthorn East,1140000.0,3/12/2016,Boroondara
6953,Hawthorn East,420000.0,4/03/2017,Boroondara
6954,Hawthorn East,1220000.0,4/03/2017,Boroondara
6955,Hawthorn East,3350000.0,4/03/2017,Boroondara
6956,Hawthorn East,665500.0,4/03/2017,Boroondara
6957,Hawthorn East,1865000.0,4/03/2017,Boroondara
6958,Hawthorn East,1700000.0,6/08/2016,Boroondara
6959,Hawthorn East,1650000.0,6/08/2016,Boroondara
6960,Hawthorn East,1615000.0,7/05/2016,Boroondara
6961,Hawthorn East,1600000.0,7/05/2016,Boroondara
6962,Hawthorn East,1450000.0,7/05/2016,Boroondara
6963,Hawthorn East,490000.0,7/11/2016,Boroondara
6964,Hawthorn East,1110000.0,8/10/2016,Boroondara
6965,Hawthorn East,1425000.0,8/10/2016,Boroondara
6966,Hawthorn East,3100000.0,10/09/2016,Boroondara
6967,Hawthorn East,555000.0,10/09/2016,Boroondara
6968,Hawthorn East,887000.0,10/09/2016,Boroondara
6969,Hawthorn East,1700000.0,10/09/2016,Boroondara
6970,Hawthorn East,1585000.0,10/12/2016,Boroondara
6971,Hawthorn East,935000.0,10/12/2016,Boroondara
6972,Hawthorn East,460000.0,10/12/2016,Boroondara
6973,Hawthorn East,3050000.0,11/03/2017,Boroondara
6974,Hawthorn East,365000.0,12/11/2016,Boroondara
6975,Hawthorn East,550000.0,12/11/2016,Boroondara
6976,Hawthorn East,2800000.0,12/11/2016,Boroondara
6977,Hawthorn East,320000.0,12/11/2016,Boroondara
6978,Hawthorn East,573000.0,13/08/2016,Boroondara
6979,Hawthorn East,680000.0,13/08/2016,Boroondara
6980,Hawthorn East,2250000.0,14/05/2016,Boroondara
6981,Hawthorn East,2381000.0,15/10/2016,Boroondara
6982,Hawthorn East,1738000.0,15/10/2016,Boroondara
6983,Hawthorn East,1582000.0,15/10/2016,Boroondara
6984,Hawthorn East,735000.0,16/04/2016,Boroondara
6985,Hawthorn East,2920000.0,16/04/2016,Boroondara
6986,Hawthorn East,1920000.0,17/09/2016,Boroondara
6987,Hawthorn East,1420000.0,17/09/2016,Boroondara
6988,Hawthorn East,400000.0,17/09/2016,Boroondara
6989,Hawthorn East,1790000.0,17/09/2016,Boroondara
6990,Hawthorn East,2100000.0,17/09/2016,Boroondara
6991,Hawthorn East,1335000.0,17/09/2016,Boroondara
6992,Hawthorn East,1825000.0,17/09/2016,Boroondara
6993,Hawthorn East,3210000.0,18/03/2017,Boroondara
6994,Hawthorn East,840000.0,18/03/2017,Boroondara
6995,Hawthorn East,705000.0,18/03/2017,Boroondara
6996,Hawthorn East,3310000.0,18/03/2017,Boroondara
6997,Hawthorn East,3500000.0,18/06/2016,Boroondara
6998,Hawthorn East,444000.0,18/06/2016,Boroondara
6999,Hawthorn East,1538000.0,18/06/2016,Boroondara
7000,Hawthorn East,1320000.0,18/06/2016,Boroondara
7001,Hawthorn East,1890000.0,18/06/2016,Boroondara
7002,Hawthorn East,1240000.0,18/06/2016,Boroondara
7003,Hawthorn East,2450000.0,19/11/2016,Boroondara
7004,Hawthorn East,1590000.0,19/11/2016,Boroondara
7005,Hawthorn East,2450000.0,22/05/2016,Boroondara
7006,Hawthorn East,3020000.0,22/05/2016,Boroondara
7007,Hawthorn East,1625000.0,22/05/2016,Boroondara
7008,Hawthorn East,2775000.0,22/05/2016,Boroondara
7009,Hawthorn East,568000.0,22/08/2016,Boroondara
7010,Hawthorn East,706000.0,22/08/2016,Boroondara
7011,Hawthorn East,2500000.0,22/08/2016,Boroondara
7012,Hawthorn East,2350000.0,22/08/2016,Boroondara
7013,Hawthorn East,1385000.0,22/08/2016,Boroondara
7014,Hawthorn East,655250.0,23/04/2016,Boroondara
7015,Hawthorn East,1666000.0,24/09/2016,Boroondara
7016,Hawthorn East,430000.0,25/02/2017,Boroondara
7017,Hawthorn East,2040000.0,27/06/2016,Boroondara
7018,Hawthorn East,505000.0,27/06/2016,Boroondara
7019,Hawthorn East,500000.0,27/11/2016,Boroondara
7020,Hawthorn East,622000.0,27/11/2016,Boroondara
7021,Hawthorn East,1650000.0,27/11/2016,Boroondara
7022,Hawthorn East,371000.0,28/05/2016,Boroondara
7023,Hawthorn East,1900000.0,28/05/2016,Boroondara
7024,Hawthorn East,1625000.0,28/05/2016,Boroondara
7025,Hawthorn East,701000.0,28/05/2016,Boroondara
7026,Hawthorn East,1100000.0,28/08/2016,Boroondara
7027,Hawthorn East,2200000.0,30/07/2016,Boroondara
7028,Hawthorn East,975000.0,30/07/2016,Boroondara
7029,Heidelberg,546500.0,3/12/2016,Banyule
7030,Heidelberg,620000.0,4/03/2017,Banyule
7031,Heidelberg,1220000.0,6/08/2016,Banyule
7032,Heidelberg,550000.0,6/08/2016,Banyule
7033,Heidelberg,585000.0,6/08/2016,Banyule
7034,Heidelberg,705000.0,6/08/2016,Banyule
7035,Heidelberg,420000.0,7/11/2016,Banyule
7036,Heidelberg,1705000.0,10/09/2016,Banyule
7037,Heidelberg,490000.0,10/12/2016,Banyule
7038,Heidelberg,579000.0,11/03/2017,Banyule
7039,Heidelberg,1110000.0,12/11/2016,Banyule
7040,Heidelberg,540000.0,12/11/2016,Banyule
7041,Heidelberg,750000.0,16/04/2016,Banyule
7042,Heidelberg,1115000.0,16/04/2016,Banyule
7043,Heidelberg,1000000.0,16/07/2016,Banyule
7044,Heidelberg,595000.0,17/09/2016,Banyule
7045,Heidelberg,690000.0,18/03/2017,Banyule
